0,35877.1717948893,0.0,33944.46484375,89.77394570879126,75.29926300048828,1287171456.0,998.6542358398438,999.0866088867188,3.6298913955688477,0.5959966778755188,61.76241525174417,19.177785873413086,0.03278232738375664,0.11470793932676315,0.1639116406440735,1.1920928955078125e-06,0.21804213523864746
1,1166.5491309842034,0.0,297.84161376953125,2.196091591729807,1.2653032541275024,1360836.875,197.42373657226562,314.3673095703125,0.015465822070837021,0.0067254784516990185,3.492814142746926,0.0012435674434527755,0.9971603751182556,0.9989245533943176,0.999323308467865,4.76837158203125e-07,0.23209404945373535
2,1197.024174776767,0.0,328.65008544921875,2.52280581099768,1.574718713760376,1432866.875,227.63668823242188,333.7887878417969,0.018673259764909744,0.007975142449140549,3.5301623188433147,0.001738403458148241,0.9968582987785339,0.998731255531311,0.9992870688438416,9.5367431640625e-07,0.18711113929748535
3,1170.868107431405,0.0,357.6949462890625,2.687334011185994,1.923523187637329,1370932.125,258.6766052246094,351.82183837890625,0.021551834419369698,0.009190605022013187,3.31690662673279,0.0017024654662236571,0.997353732585907,0.9988641738891602,0.9994199872016907,1.1920928955078125e-06,0.23315095901489258
4,1124.7052391626883,0.0,292.8858947753906,2.0761951865092385,1.3133909702301025,1264961.875,201.1192626953125,313.8487548828125,0.01577609032392502,0.006801781710237265,3.1202285445255384,0.001159117673523724,0.9975107908248901,0.9991662502288818,0.9996253848075867,1.1920928955078125e-06,0.19225215911865234
5,1183.5000528094622,0.0,295.72259521484375,2.2496087475852136,1.303141713142395,1400672.375,198.19703674316406,311.9083557128906,0.016031289473176003,0.006836744491010904,3.4809749440676594,0.001665538176894188,0.9972932934761047,0.9987070560455322,0.9993475079536438,1.430511474609375e-06,0.23038697242736816
6,1105.378046190533,0.0,294.92742919921875,2.215184637946483,1.3569586277008057,1221860.625,203.03382873535156,315.0075378417969,0.016430025920271873,0.006990769412368536,3.270885782848873,0.0015901591395959258,0.9974020719528198,0.9988399744033813,0.9994804263114929,9.5367431640625e-07,0.23375964164733887
7,1156.5602556719646,0.0,280.89349365234375,2.04081796665515,1.2187952995300293,1337631.625,189.73748779296875,304.34661865234375,0.015040296129882336,0.00645877979695797,3.351036093238039,0.0014571304200217128,0.997534990310669,0.9990091323852539,0.9994199872016907,9.5367431640625e-07,0.1919107437133789
8,1086.2997399428943,0.0,269.1913146972656,1.9821087970532074,1.152678370475769,1180047.125,182.511474609375,298.0470886230469,0.01416512206196785,0.006130706984549761,3.1851365294651837,0.0011319261975586414,0.9976558089256287,0.9989245533943176,0.999613344669342,4.76837158203125e-07,0.20650458335876465
9,1084.4253662654705,0.0,279.02813720703125,1.973889077077987,1.2360613346099854,1175978.375,192.56436157226562,306.92779541015625,0.01506897620856762,0.006481622811406851,3.053019644221123,0.0011375733884051442,0.9977162480354309,0.9991782903671265,0.9995891451835632,4.76837158203125e-07,0.1577756404876709
10,1090.8758522398414,0.0,266.52349853515625,1.7976239841024082,1.125299096107483,1190010.125,181.67355346679688,297.1986389160156,0.013886556029319763,0.00600683456286788,2.9826528316748795,0.0010107560083270073,0.998054563999176,0.9992024898529053,0.9995650053024292,7.152557373046875e-07,0.21076035499572754
11,1080.325413937856,0.0,266.0219421386719,1.897043980419922,1.1656603813171387,1167103.0,182.1568145751953,296.45111083984375,0.014155550859868526,0.006119432393461466,3.0102013724910575,0.0010026950621977448,0.9978974461555481,0.9991903901100159,0.9995770454406738,9.5367431640625e-07,0.19728326797485352
